title,titleUrl,time,channel_name,channel_id,video_id,video_tag
Watched SABATON - Shiroyama  (OFFICIAL LYRIC VIDEO),https://www.youtube.com/watch?v=Ylyqoxh-cXk,2024-03-11T09:18:53.621Z,Nuclear Blast Records,UCoxg3Kml41wE3IPq-PC-LQw,Ylyqoxh-cXk,"['sabaton', 'new sabaton album', 'sabaton 2014', 'swedish empire', 'nuclear blast', 'power metal', 'joakim broden', 'sabaton drums', 'Nuclear Blast (Organization)', 'metal', 'abyss studio', 'Peter Tägtgren (Record Producer)', 'nightwitches', 'regiment 588', 'night witches', 'heroes on tour', 'sabaton full album', 'sabaton live', 'Resist and Bite', 'swedish pagans', 'panzerkampf', 'carolus rex', 'sabaton tour', 'the last stand', 'sabaton the last stand full album', 'the last stand full album', 'shiroyama', 'hard media']"
Watched SABATON - Resist And Bite (OFFICIAL LYRIC VIDEO),https://www.youtube.com/watch?v=iGtEH1i78sI,2024-03-11T09:15:14.850Z,Nuclear Blast Records,UCoxg3Kml41wE3IPq-PC-LQw,iGtEH1i78sI,"['sabaton', 'new sabaton album', 'sabaton 2014', 'swedish empire', 'nuclear blast', 'power metal', 'joakim broden', 'sabaton drums', 'Nuclear Blast (Organization)', 'metal', 'abyss studio', 'Peter Tägtgren (Record Producer)', 'chris huszar', 'david havlena', 'sabaton tour 2015', 'sabaton tour']"
"Watched Fantasy Medieval/Tavern Music - Celtic Music, Tavern Ambience, Relaxing Music",https://www.youtube.com/watch?v=0wIC1_wG7_o,2024-03-11T09:11:16.417Z,The Soul of Wind,UCUZNK80DemBN3kyxusDLwrA,0wIC1_wG7_o,"['Fantasy bard tavern songs', 'fantasy bard tavern music', 'tavern music', 'tavern songs', 'medieval music', 'Dungeons and Dragons', 'Folk music', 'Dragon Age', 'Taverns of Azeroth', 'Skyrim', 'Kingdom Come: Deliverance', 'Dragon Age Origins', 'Relaxing Music', 'Fantasy', 'Sleeping Music', 'BGM RPG', 'Celtic BGM', 'RPM Medival', 'RPG Music', 'RPG Playlist', 'Game RPG Music', 'Best Gaming Music', 'DnD Calm Fantasy', ""baldur's gate 3 rpg"", 'Celtic bgm', 'Tavern Ambience']"
Watched Frieren OST — Zoltraak Extended Ver.,https://www.youtube.com/watch?v=k4EQilGwtus,2024-03-11T08:44:10.104Z,Snowlight,UCJhSJ3OwfYKdFesePik36jQ,k4EQilGwtus,"['Frieren', ""Frieren: Beyond Journey's End"", 'Zoltraak', 'Anime OST', 'Fern The Apprentice', 'Battle OST', 'Extended Anime OST']"
Watched Journey of a Lifetime ~ Frieren Main Theme,https://www.youtube.com/watch?v=sSmK6-O-0gk,2024-03-11T08:43:47.310Z,Evan Call - Topic,UCu4AV2t-2M9BGY07qyyFxgw,sSmK6-O-0gk,"['Evan Call', 'TVアニメ『葬送のフリーレン』Original Soundtrack〜Pre-release〜', 'Journey of a Lifetime ~ Frieren Main Theme']"
"Watched Kuali Merah Putih 03. KEADILAN TIDAK ADA DISINI! MERAH PUTIH SUKU MUYU, BOVEN DIGOEL.",https://www.youtube.com/watch?v=jEF7jbqkrhQ,2024-03-11T06:53:46.208Z,Bobon Santoso,UCCeJqNJdhaydrlubVLzyErQ,jEF7jbqkrhQ,"['bobon', 'terkeren', 'santoso', 'terunik', 'eksperimen', 'gokil', 'terlucu', 'terganteng', 'raja mukbang', 'raja memasak', 'mukbang babi', 'raja eksperimen', 'masakan aneh', 'masterchef', 'food vlogger', 'makan banyak', 'makan besar', 'chef terbaik', 'resep masak', 'jago masak', 'kepala babi', 'mukbang terbanyak', 'jajanan unik', 'chef bobon', 'masakan unik', 'chef indonesia', 'chef dunia', 'masak banyak', 'mukbang banyak', 'raksasa', 'jumbo', 'terenak', 'terbaik', 'rekor']"
"Watched Bule Pura-Pura G0BL0K Gak Bisa Bhs Jawa, Endingnya Bikin Semua SHOCK !!",https://www.youtube.com/watch?v=sJ5n9GGCcpM,2024-03-11T04:32:27.677Z,Londokampung,UCADZVxC_4omYiNDLcsDoCeg,sJ5n9GGCcpM,"['bule jowo', 'bule ngomong bahasa jawa', 'bule ngomong jawa', 'cak dave', 'dave jephcott', 'londo jowo', 'londo kampung', 'londokampung', 'london kampung', 'londokampung prank', 'cak dave prank', 'prank bule', 'prank bule jowo', 'bule jowo prank', 'Prank warkop', 'londokampung magelang', 'londokampung jateng', 'jawa tengah prank']"
"Watched Alan Walker, Putri Ariani, Peder Elias - Who I Am (Restrung Performance Video)",https://www.youtube.com/watch?v=tl_1unb5Asc,2024-03-11T04:31:02.417Z,Alan Walker,UCJrOtniJ0-NWz37R30urifQ,tl_1unb5Asc,"['Alan Walker', 'DJ Walkzz', 'K-391', 'House', 'Techno', 'Walkersjoin', 'Walkerworld', 'whoIam', 'WhoIAmMV', 'Putriariani', 'Pederelias', 'agt', 'music', 'popularmusic', 'musica', 'dj', 'producer', 'best music mix', 'music mix 2024', 'edm', 'music 2024', 'bass boosted', 'car music', 'magic music', 'popular song', 'musik', 'gaming music', 'agt 2023', 'got talent 2023', ""america's got talent 2023"", 'golden buzzer 2023', ""indonesia's got talent"", 'best singers', 'pop', 'EDM', 'reactions', 'smurfcat', 'bananacat', 'Fade', 'Faded', 'Alone', 'better off alone']"
Watched Sousou no Frieren - Zoltraak For 1 Hour,https://www.youtube.com/watch?v=NMTBWq01kR4,2024-03-11T03:21:44.118Z,Wakame Family,UCxAx5zBEoOkkJZoJ7qVu9_Q,NMTBWq01kR4,
Watched Zoltraak,https://www.youtube.com/watch?v=7S3eJG-8v_E,2024-03-11T03:19:21.188Z,Evan Call - Topic,UCu4AV2t-2M9BGY07qyyFxgw,7S3eJG-8v_E,"['Evan Call', 'TVアニメ『葬送のフリーレン』Original Soundtrack〜Pre-release〜', 'Zoltraak']"
Watched Makanan Si Paling Sehat,https://www.youtube.com/watch?v=OBG23q9Hyc8,2024-03-10T15:25:59.249Z,Tekotok,UCFhzJ5UfoTlOxJT8xYoTuDw,OBG23q9Hyc8,"['tekotok', 'animasi tekotok', 'komuk santuy']"
Watched TERKUBUR ❗DIKIRA BATANG TERNYATA BUAYA RISKA,https://www.youtube.com/watch?v=E0BKNyQxlU8,2024-03-10T15:25:17.358Z,fitriyani RISKA,UC5R5hlka52ry1NL4axxM0BA,E0BKNyQxlU8,"['buaya riska', 'amboriska', 'crocodile', 'Malaysia', 'fitriyani RISKA', 'Kalimantan Timur', 'Sulawesi', 'bugis', 'hewan buas', 'alam liar', 'alam Indonesia', 'trending hewan', 'panji petualang', 'alshad Ahmad']"
Watched Begini jadinya jika mempunyai kru nya sudah profesional ‼️😨,https://www.youtube.com/watch?v=1UjwXWEY67w,2024-03-10T15:24:50.908Z,crger54,UCc7tz7tyT6lcDHFtci0ttaQ,1UjwXWEY67w,
Watched Penerimaan secara sah Letkol Tituler oleh KASAD,https://www.youtube.com/watch?v=C8JgrCCeNHg,2024-03-10T15:22:23.182Z,Deddy Corbuzier,UCYk4LJI0Pr6RBDWowMm-KUw,C8JgrCCeNHg,
"Watched Bosen review, saya langsung bikin HP sendiri",https://www.youtube.com/watch?v=U76imVp-OgQ,2024-03-10T15:21:21.132Z,GadgetIn,UC1dI4tO13ApuSX0QeX8pHng,U76imVp-OgQ,
Watched PAK #10 | PEMAIN KALEM HAHAHA | PODCAST ALA KADARNYA,https://www.youtube.com/watch?v=rWaNm_bnvB8,2024-03-09T18:43:24.499Z,kurniameiga1,UClKA-LWbDhpC5aHgaHLI0iw,rWaNm_bnvB8,"['Sepak bola', 'podcast', 'podcast ala kadarnya']"
